epoch;acc;loss;val_acc;val_loss
0;0.7654800415039062;0.2555288014312585;0.978539784749349;0.24906220038731894
1;0.9859320322672526;0.24875726302464804;0.9893608093261719;0.24755345284938812
2;0.9877649943033854;0.23788335050145784;0.9853172302246094;0.2284362018108368
3;0.9888375600179037;0.14405840511123338;0.9914398193359375;0.07058979074160258
4;0.9921172459920248;0.027009125100448728;0.9921137491861979;0.01788453261057536
5;0.9922558466593424;0.011434782296419144;0.9921607971191406;0.009757277245322863
6;0.9923356374104818;0.007802144391462207;0.991906483968099;0.007434511712441842
0;0.9872341156005859;0.11781825125217438;0.9884592692057291;0.04096977040171623
1;0.9900655746459961;0.017120614104593795;0.9920450846354166;0.012313681033750376
2;0.9924192428588867;0.00879154761787504;0.9921251932779948;0.008142423660804829
3;0.9925400416056315;0.0070409298641607165;0.9920819600423177;0.006639816953490178
0;0.9836759567260742;0.09935226167241733;0.9922307332356771;0.03103481171031793
1;0.9925435384114584;0.01601777714677155;0.9918619791666666;0.012955707187453905
2;0.9924818674723307;0.008196070363434652;0.9918785095214844;0.008543907354275385
3;0.9925603866577148;0.006662488643390437;0.9921849568684896;0.006762560301770766
4;0.99249267578125;0.005883749496812622;0.9922714233398438;0.005914422528197368
5;0.9925317764282227;0.005617132914873461;0.9919420878092448;0.0056360977080961066
6;0.9926643371582031;0.005033875388714175;0.9918924967447916;0.005355869885534048
7;0.9925568898518881;0.004963036102708429;0.9923324584960938;0.004930244758725166
8;0.9925721486409506;0.004753278238543619;0.9920145670572916;0.004921348765492439
9;0.9926239649454752;0.004558931628707796;0.9922091166178385;0.004270708654075861
10;0.992524782816569;0.004463315650355071;0.9920616149902344;0.004643838542203109
11;0.9924856821695963;0.004339889739640057;0.9920260111490885;0.004614195786416531
0;0.9479538599650065;0.25006261592109996;0.499652956922849;0.9905204772949219;0.24910931289196014;0.4987003405888875
1;0.9913555781046549;0.2491650034983953;0.4987875794370969;0.9916979471842448;0.24906551341215769;0.4986502428849538
2;0.9920873641967773;0.24911645924051604;0.4987300957242648;0.9916903177897135;0.24900983273983002;0.49858073393503827
0;0.9924004872639974;0.6929424355427424;0.49869392812252045;0.9926541646321615;0.6929164330164591;0.49871231118837994
1;0.9926312764485677;0.6928843011458715;0.4986710821588834;0.9914271036783854;0.6928563714027405;0.49844325582186383
2;0.9925823211669922;0.6928239663441976;0.4986412823200226;0.9926503499348959;0.6927955349286398;0.49864285190900165
3;0.9927104314168295;0.6927636663118998;0.4986414760351181;0.9919166564941406;0.6927357117335001;0.4984850486119588
4;0.9925540288289388;0.6927042802174886;0.49857424944639206;0.9915898640950521;0.6926755706469218;0.49839018781979877
5;0.9925565719604492;0.6926462401946386;0.4985453759630521;0.9923261006673177;0.6926145950953165;0.4984734058380127
6;0.9928108851114908;0.6925858110189438;0.4985569715499878;0.9920488993326823;0.6925551891326904;0.49844515323638916
7;0.9924424489339193;0.6925260076920191;0.4984712253014247;0.9926236470540365;0.6924943327903748;0.49848779042561847
8;0.9925781885782877;0.692466214299202;0.49847280482451123;0.9920654296875;0.692434549331665;0.4983607629934947
9;0.9925832748413086;0.6924060632785162;0.49842839936415356;0.9922587076822916;0.6923740108807882;0.4983644684155782
10;0.9926064809163412;0.6923465629418691;0.4984083076318105;0.9919624328613281;0.6923248569170634;0.49826984604199726
11;0.9925721486409506;0.6922885924577713;0.49836014459530514;0.9924240112304688;0.6922640800476074;0.4983522693316142
12;0.9924999872843424;0.6922284811735153;0.4983315293987592;0.9921315511067709;0.6922039786974589;0.49821194012959796
13;0.9925632476806641;0.6921689758698145;0.4983047718803088;0.9917996724446615;0.6921441356341044;0.49815977613131207
14;0.9924554824829102;0.6921089043219885;0.498264047006766;0.9919268290201823;0.6920843521753947;0.49817485610644024
15;0.992560068766276;0.6920494437217712;0.49825258056322735;0.9921162923177084;0.692023754119873;0.4981556336085002
16;0.9926322301228842;0.691991314291954;0.4982377961277962;0.9919522603352865;0.6919635136922201;0.4980756640434265
17;0.9925959904988607;0.6919311384359995;0.4981926505764325;0.992516835530599;0.6919052600860596;0.4981820384661357
18;0.9927705128987631;0.6918714543183645;0.4982031335433324;0.9922281901041666;0.6918452382087708;0.4980919659137726
19;0.9923000335693359;0.6918119688828787;0.4980839093526204;0.9920883178710938;0.6917851368586222;0.4980018933614095
20;0.9926185607910156;0.6917535066604614;0.4981110965212186;0.9921747843424479;0.691724975903829;0.4980420370896657
21;0.9925133387247721;0.691694309314092;0.4980616271495819;0.9922218322753906;0.6916650334993998;0.4979965388774872
22;0.9925543467203776;0.6916342924038569;0.49803949892520905;0.9919357299804688;0.6916052103042603;0.4979119499524434
23;0.9928105672200521;0.6915740867455801;0.49806562811136246;0.9919459025065104;0.6915449698766073;0.49790439009666443
24;0.9925562540690104;0.6915145019690195;0.497987965742747;0.9925562540690104;0.6914831399917603;0.4979401230812073
25;0.992674191792806;0.6914571225643158;0.49797524760166806;0.9917373657226562;0.6914249857266744;0.4978158275286357
26;0.9923868179321289;0.691397413611412;0.49788474788268405;0.992547353108724;0.6913625995318095;0.49788831671079
27;0.9927701950073242;0.6913368056217829;0.4979217325647672;0.9916229248046875;0.6913047234217325;0.4977195660273234
28;0.9923343658447266;0.6912780205408732;0.49782520284255344;0.9925053914388021;0.6912426352500916;0.49783994754155475
29;0.9924786885579427;0.6912184258302053;0.49782301982243854;0.9923413594563802;0.6911825935045878;0.49779220422108966
0;0.9895976384480795;0.1881994673361381;0.1297531664992372;0.9880841573079427;0.09533246358235677;0.047671167800823845
1;0.989140510559082;0.10013581564029057;0.025753491480524342;0.9883524576822916;0.08275470385948817;0.024686255181829136
2;0.9909661610921224;0.09354251809418201;0.018537617443750303;0.9924176534016927;0.08277800927559535;0.012436643863717714
3;0.9925988515218099;0.08406154625117779;0.011669303639791906;0.9918340047200521;0.09615897387266159;0.015004477774103483
0;0.9820638497670492;0.36925936366120976;0.2739247449984153;0.9921792348225912;0.17884930968284607;0.12563043584426245
1;0.9924557209014893;0.16218052183588347;0.07601229970653851;0.9922189712524414;0.13448403278986612;0.07059795161088307
2;0.9926652908325195;0.14306803792715073;0.056375816774864994;0.9920991261800131;0.13311835626761118;0.0516655258834362
3;0.9926016330718994;0.12906484554211298;0.04543224613492688;0.9919961293538412;0.12788946429888406;0.04040063296755155
4;0.9924283822377523;0.11391504729787509;0.033104098246743284;0.9918219248453776;0.11842100818951924;0.03210772511859735
5;0.9925413926442465;0.10398916775981586;0.02679350017569959;0.9918794631958008;0.10570972164471944;0.023175363739331562
6;0.9925925731658936;0.08853962334493796;0.015083153654510776;0.9920727411905924;0.09238783766825993;0.013993986571828524
7;0.9927488168080648;0.0792214646935463;0.008223937513927618;0.9919961293538412;0.08781654636065166;0.009543126759429773
8;0.9923927783966064;0.08078663237392902;0.006717452507776518;0.9919637044270834;0.08597295482953389;0.007831575659414133
9;0.9929337501525879;0.07455774210393429;0.005683452783462902;0.9918219248453776;0.08646486451228459;0.007094993876914184
10;0.9922672112782797;0.08029344367484252;0.005625598210220535;0.9920209248860677;0.08298155417044957;0.006280976192404826
11;0.9927093187967936;0.07598393286267917;0.005209324726214011;0.9918416341145834;0.085394653181235;0.006305831329276164
12;0.9925707976023356;0.07733825656274955;0.005170734987283747;0.9918219248453776;0.08532258619864781;0.00610817177221179
0;0.7134892145792643;0.988605260848999;0.40297216922044754;0.9920730590820312;0.9873208602269491;0.3938470284144084
1;0.9925419489542643;0.9644555250803629;0.12566905841231346;0.9918645222981771;0.9744166533152262;0.19751974940299988
2;0.9926738739013672;0.935332586367925;0.048468547562758126;0.9920374552408854;0.9711025357246399;0.17103628317515054
0;0.8615090052286783;0.9846988171339035;0.35436005766193074;0.730444590250651;0.9804888765017191;0.3825928866863251
1;0.9603980382283529;0.9410025278727213;0.10190623936553796;0.7862497965494791;0.9647113879521688;0.24770812690258026
